id,split,max_sim,area_frac,max_area,density
101263,train,0.7780227661132812,0.22940333511999997,0.22940333511999997,1
101268,train,0.8481130003929138,0.318436496896,0.318436496896,1
1013314,train,0.823305070400238,0.7230577259840001,0.7230577259840001,1
101416,train,0.8107972145080566,0.17722317280000002,0.17722317280000002,1
101453,train,0.8107972145080566,0.27418928732000003,0.27418928732000003,1
101528,train,0.8107972145080566,0.396286556008,0.396286556008,1
1015618,train,0.7705813646316528,0.34035382746,0.34035382746,1
1016071,train,0.8604485988616943,0.656996957384,0.656996957384,1
101641,train,0.8107972145080566,0.268326270972,0.268326270972,1
101654,train,0.812735378742218,0.298847311672,0.298847311672,1
101663,train,0.8107972145080566,0.017910932961999998,0.017910932961999998,1
101801,train,0.7664765119552612,0.33049554529200004,0.33049554529200004,1
101842,train,0.8107972145080566,0.40492533556800003,0.40492533556800003,1
101843,train,0.8107972145080566,0.30336588016099997,0.30336588016099997,1
101870,train,0.8107972145080566,0.47688218811300004,0.47688218811300004,1
101879,train,0.8107972145080566,0.347183710984,0.347183710984,1
101894,train,0.8892282247543335,0.18520260374,0.18520260374,1
101903,train,0.8566750288009644,0.098388538938,0.098388538938,1
101913,train,0.8975570797920227,0.666400506889,0.666400506889,1
101914,train,0.8107972145080566,0.201999557215,0.201999557215,1
101932,train,0.8107972145080566,0.37785776077800004,0.37785776077800004,1
1019320,train,0.8742245435714722,0.574943065848,0.574943065848,1
101957,train,0.8107972145080566,0.27317796939,0.27317796939,1
101977,train,0.8056559562683105,0.304364034063,0.304364034063,1
10201,train,0.8587459921836853,0.28552588395,0.28552588395,1
10202,train,0.7481142282485962,0.736335070832,0.736335070832,1
102023,train,0.8107972145080566,0.31508201539,0.31508201539,1
102097,train,0.8107972145080566,0.234327131007,0.234327131007,1
102117,train,0.8417527675628662,0.307435314156,0.307435314156,1
102150,train,0.8107972145080566,0.26563802416800003,0.26563802416800003,1
102159,train,0.8107972145080566,0.4555024357,0.4555024357,1
102167,train,0.8107972145080566,0.5923742465749999,0.5923742465749999,1
102190,train,0.8107972145080566,0.31132395028000004,0.31132395028000004,1
102191,train,0.7755095362663269,0.77094367294,0.77094367294,1
102216,train,0.7814459204673767,0.751389438566,0.751389438566,1
102313,train,0.7489175796508789,0.5154115732710001,0.5154115732710001,1
1023274,train,0.794194221496582,0.477291235572,0.477291235572,1
1023743,train,0.7970352172851562,0.6256270136400001,0.6256270136400001,1
102396,train,0.8402534127235413,0.350274084204,0.350274084204,1
102410,train,0.8107972145080566,0.41511008926799997,0.41511008926799997,1
102414,train,0.8107972145080566,0.516245004362,0.516245004362,1
102485,train,0.7954378724098206,0.24143875314000002,0.24143875314000002,1
102494,train,0.8107972145080566,0.7859070290969999,0.7859070290969999,1
102497,train,0.8873654007911682,0.611871788997,0.611871788997,1
102678,train,0.7666375041007996,0.45192256087300003,0.45192256087300003,1
1027135,train,0.8616867661476135,0.611115362177,0.611115362177,1
1027636,train,0.81815105676651,0.540923695482,0.540923695482,1
102768,train,0.8107972145080566,0.41475007934999997,0.41475007934999997,1
102777,train,0.8107972145080566,0.361384681828,0.361384681828,1
102780,train,0.8107972145080566,0.33946834048200003,0.33946834048200003,1
102829,train,0.8107972145080566,0.31926015014400005,0.31926015014400005,1
102847,train,0.8107972145080566,0.541791438188,0.541791438188,1
102897,train,0.8107972145080566,0.3352246731360001,0.3352246731360001,1
102903,train,0.8441727161407471,0.350578651776,0.350578651776,1
102920,train,0.7958488464355469,0.30192217899999996,0.30192217899999996,1
102943,train,0.8107972145080566,0.16739365861199998,0.16739365861199998,1
102949,train,0.8107972145080566,0.493238932956,0.493238932956,1
1029666,train,0.8849550485610962,0.35820162269100003,0.35820162269100003,1
10300,train,0.7725033164024353,0.246145342765,0.246145342765,1
103012,train,0.7167969942092896,0.532910562816,0.532910562816,1
1030751,train,0.8265161514282227,0.731388021274,0.731388021274,1
1030776,train,0.8382890820503235,0.43132592016,0.43132592016,1
103103,train,0.8107972145080566,0.45539691892799994,0.45539691892799994,1
103112,train,0.8107972145080566,0.326689918796,0.326689918796,1
1031867,train,0.8742238879203796,0.20817890693800004,0.20817890693800004,1
103213,train,0.8107972145080566,0.6146481638760001,0.6146481638760001,1
1032225,train,0.8111486434936523,0.506101296009,0.506101296009,1
103238,train,0.8107972145080566,0.22695670655199998,0.22695670655199998,1
1032483,train,0.854390561580658,0.705385344752,0.705385344752,1
103249,train,0.8169968724250793,0.17884292705000002,0.17884292705000002,1
103352,train,0.7463088631629944,0.336308241156,0.336308241156,1
103353,train,0.8176417946815491,0.969443633347,0.969443633347,1
10341,train,0.7244638800621033,0.594081675,0.594081675,1
103429,train,0.8107972145080566,0.292755337966,0.292755337966,1
103449,train,0.7200285792350769,0.41550098588600004,0.41550098588600004,1
103486,train,0.7847200632095337,0.43958014018799996,0.43958014018799996,1
103517,train,0.8107972145080566,0.072891427812,0.072891427812,1
103521,train,0.8107972145080566,0.24904650191199998,0.24904650191199998,1
103524,train,0.8107972145080566,0.396769480272,0.396769480272,1
103535,train,0.8107972145080566,0.635927114076,0.635927114076,1
103573,train,0.8107972145080566,0.722284907945,0.722284907945,1
103578,train,0.8107972145080566,0.359379075715,0.359379075715,1
103583,train,0.7887847423553467,0.25944293195,0.25944293195,1
103586,train,0.8107972145080566,0.343581518988,0.343581518988,1
1035872,train,0.8847872018814087,0.241113734364,0.241113734364,1
103596,train,0.7451000213623047,0.40283097621200004,0.40283097621200004,1
103609,train,0.8107972145080566,0.227818035252,0.227818035252,1
1036437,train,0.8175066709518433,0.7778782629759999,0.7778782629759999,1
103657,train,0.8107972145080566,0.28328600475,0.28328600475,1
103674,train,0.8107972145080566,0.26630286474,0.26630286474,1
103682,train,0.8521883487701416,0.11039077375600001,0.11039077375600001,1
10372,train,0.8386049270629883,0.347769818934,0.347769818934,1
103753,train,0.8107972145080566,0.5097102652200001,0.5097102652200001,1
103755,train,0.8094135522842407,0.36417261690899994,0.36417261690899994,1
103771,train,0.8107972145080566,0.615580527675,0.615580527675,1
1038139,train,0.8619585037231445,0.42547694216399995,0.42547694216399995,1
103854,train,0.8107972145080566,0.40980265144000005,0.40980265144000005,1
103866,train,0.8107972145080566,0.527940249509,0.527940249509,1
103872,train,0.7356822490692139,0.6153268454249999,0.6153268454249999,1
103937,train,0.7204437851905823,0.52874139798,0.52874139798,1
103943,train,0.8107972145080566,0.23995630283299998,0.23995630283299998,1
103961,train,0.8107972145080566,0.128404279596,0.128404279596,1
103970,train,0.8152007460594177,0.17676834840499997,0.17676834840499997,1
104007,train,0.8107972145080566,0.607520013792,0.607520013792,1
104009,train,0.8507519364356995,0.6512764999680001,0.6512764999680001,1
1040095,train,0.8049829006195068,0.612148881825,0.612148881825,1
1040285,train,0.8302399516105652,0.76448202312,0.76448202312,1
104044,train,0.8107972145080566,0.32101272548099996,0.32101272548099996,1
104052,train,0.7253958582878113,0.271157059014,0.271157059014,1
104070,train,0.8405466079711914,0.30438285164999995,0.30438285164999995,1
104120,train,0.799628496170044,0.324267231171,0.324267231171,1
104170,train,0.8107972145080566,0.42081285199199997,0.42081285199199997,1
104199,train,0.8107972145080566,0.32982653345400004,0.32982653345400004,1
1042106,train,0.7443114519119263,0.51997907855,0.51997907855,1
104241,train,0.8107972145080566,0.22734023985000004,0.22734023985000004,1
104253,train,0.8377615809440613,0.244220322687,0.244220322687,1
104277,train,0.7898622155189514,0.327639656472,0.327639656472,1
1042801,train,0.8426223993301392,0.29291321442,0.29291321442,1
104283,train,0.8233450651168823,0.396487019826,0.396487019826,1
104308,train,0.8107972145080566,0.208471962504,0.208471962504,1
1043146,train,0.8604889512062073,0.45956052717600004,0.45956052717600004,1
104323,train,0.8107972145080566,0.356682346986,0.356682346986,1
104347,train,0.875052273273468,0.592142087992,0.592142087992,1
104375,train,0.8107972145080566,0.37363164007,0.37363164007,1
104402,train,0.8773356676101685,0.21825276120999998,0.21825276120999998,1
104433,train,0.8107972145080566,0.672303686093,0.672303686093,1
104486,train,0.8107972145080566,0.41841600486399994,0.41841600486399994,1
104498,train,0.8107972145080566,0.17801213279500003,0.17801213279500003,1
104503,train,0.8333601355552673,0.15764751108,0.15764751108,1
104507,train,0.873473584651947,0.268201293336,0.268201293336,1
104567,train,0.8107972145080566,0.14949783887399998,0.14949783887399998,1
1045772,train,0.8641998767852783,0.598157801296,0.598157801296,1
104587,train,0.8107972145080566,0.41766256896,0.41766256896,1
104594,train,0.8107972145080566,0.45949156763399995,0.45949156763399995,1
104607,train,0.8107972145080566,0.21529341768,0.21529341768,1
1046148,train,0.7235652208328247,0.802447903686,0.802447903686,1
104621,train,0.8553972244262695,0.439054398642,0.439054398642,1
1047111,train,0.8679025769233704,0.667154147949,0.667154147949,1
104750,train,0.8107972145080566,0.20993249751300003,0.20993249751300003,1
104766,train,0.8248662948608398,0.550402266799,0.550402266799,1
104772,train,0.8814084529876709,0.45620003404,0.45620003404,1
104781,train,0.8107972145080566,0.167922090235,0.167922090235,1
104785,train,0.8107972145080566,0.44193629396,0.44193629396,1
10479,train,0.6785899996757507,0.25766355291599996,0.25766355291599996,1
104791,train,0.7972224354743958,0.66250030215,0.66250030215,1
104794,train,0.8518533706665039,0.8706852105,0.8706852105,1
1048,train,0.8144311904907227,0.28436832184800004,0.28436832184800004,1
10482,train,0.6565553545951843,0.44537603394700004,0.44537603394700004,1
104824,train,0.8311777114868164,0.551636829981,0.551636829981,1
104835,train,0.7706559300422668,0.196817711516,0.196817711516,1
104859,train,0.8107972145080566,0.33933177888200006,0.33933177888200006,1
104860,train,0.8107972145080566,0.491204108496,0.491204108496,1
104861,train,0.8107972145080566,0.30859672844,0.30859672844,1
1048949,train,0.8650506138801575,0.345509630394,0.345509630394,1
1048978,train,0.7713163495063782,0.390767695536,0.390767695536,1
1049323,train,0.8990856409072876,0.19518393039200002,0.19518393039200002,1
104941,train,0.8107972145080566,0.491530976,0.491530976,1
104950,train,0.8107972145080566,0.998422,0.998422,1
104978,train,0.8107972145080566,0.347845476082,0.347845476082,1
1049845,train,0.7840344309806824,0.151947217132,0.151947217132,1
105026,train,0.8107972145080566,0.171824594515,0.171824594515,1
105066,train,0.8765439987182617,0.085721570172,0.085721570172,1
105068,train,0.8107972145080566,0.499670794203,0.499670794203,1
10508,train,0.8232780694961548,0.5173031285640001,0.5173031285640001,1
10511,train,0.8107972145080566,0.37629960542199997,0.37629960542199997,1
105116,train,0.8107972145080566,0.30166761874799997,0.30166761874799997,1
105140,train,0.8107972145080566,0.073420738986,0.073420738986,1
105142,train,0.884178876876831,0.2046519966,0.2046519966,1
105145,train,0.8951045274734497,0.13902469182,0.13902469182,1
105223,train,0.8236883282661438,0.37330203350999996,0.37330203350999996,1
1052310,train,0.9072781801223755,0.361625771584,0.361625771584,1
105247,train,0.8107972145080566,0.49485493582199996,0.49485493582199996,1
105269,train,0.8107972145080566,0.2091663776,0.2091663776,1
105271,train,0.8107972145080566,0.42817490241,0.42817490241,1
105272,train,0.8615634441375732,0.257925812515,0.257925812515,1
105297,train,0.8107972145080566,0.5214645727499999,0.5214645727499999,1
105298,train,0.8107972145080566,0.738168780094,0.738168780094,1
105320,train,0.7490715384483337,0.205059395475,0.205059395475,1
105332,train,0.8107972145080566,0.549583256772,0.549583256772,1
1053447,train,0.8482952117919922,0.350576702174,0.350576702174,1
1054428,train,0.6833397150039673,0.640818876009,0.640818876009,1
105474,train,0.8107972145080566,0.48020703265799997,0.48020703265799997,1
105486,train,0.8107972145080566,0.269492944149,0.269492944149,1
105488,train,0.8107972145080566,0.263004291366,0.263004291366,1
105500,train,0.8107972145080566,0.17408793535800002,0.17408793535800002,1
105563,train,0.8107972145080566,0.282752585995,0.282752585995,1
105624,train,0.8107972145080566,0.229885006832,0.229885006832,1
105646,train,0.8107972145080566,0.7005081245820001,0.7005081245820001,1
105664,train,0.8107972145080566,0.576345035809,0.576345035809,1
105667,train,0.8107972145080566,0.27333508136400003,0.27333508136400003,1
10568,train,0.8107972145080566,0.42139576458,0.42139576458,1
105729,train,0.8660001158714294,0.264748093542,0.264748093542,1
10575,train,0.8107972145080566,0.26451487917,0.26451487917,1
105754,train,0.8639461994171143,0.353872630365,0.353872630365,1
105768,train,0.8014183044433594,0.26637006102300004,0.26637006102300004,1
1057708,train,0.8447726368904114,0.474919636983,0.474919636983,1
105771,train,0.8107972145080566,0.538002995422,0.538002995422,1
105802,train,0.8107972145080566,0.302034938751,0.302034938751,1
105832,train,0.8107972145080566,0.5518868526080001,0.5518868526080001,1
105836,train,0.8107972145080566,0.379827395068,0.379827395068,1
105895,train,0.8107972145080566,0.445336881756,0.445336881756,1
105909,train,0.8107972145080566,0.41635663819499996,0.41635663819499996,1
1059139,train,0.8462753295898438,0.707558725458,0.707558725458,1
105928,train,0.8465940952301025,0.25008724973999996,0.25008724973999996,1
105948,train,0.8107972145080566,0.4941270262859999,0.4941270262859999,1
10597,train,0.8107972145080566,0.6709818258219999,0.6709818258219999,1
105972,train,0.8634836673736572,0.078229774084,0.078229774084,1
1059746,train,0.7888621091842651,0.581426520428,0.581426520428,1
105984,train,0.8107972145080566,0.218398537386,0.218398537386,1
106034,train,0.8107972145080566,0.23969138994,0.23969138994,1
10605,train,0.7416530251502991,0.64831413624,0.64831413624,1
106073,train,0.8107972145080566,0.271869651956,0.271869651956,1
106079,train,0.8107972145080566,0.399022391973,0.399022391973,1
106080,train,0.7380215525627136,0.315385542016,0.315385542016,1
106095,train,0.8107972145080566,0.22382989226400002,0.22382989226400002,1
106098,train,0.8107972145080566,0.39205013337600003,0.39205013337600003,1
1061,train,0.8037935495376587,0.748246139224,0.748246139224,1
106100,train,0.8107972145080566,0.2617955266,0.2617955266,1
106123,train,0.8107972145080566,0.11204914760099999,0.11204914760099999,1
106152,train,0.7232847809791565,0.400002361524,0.400002361524,1
10616,train,0.8107972145080566,0.46752972272000004,0.46752972272000004,1
10617,train,0.8107972145080566,0.27089208552,0.27089208552,1
10622,train,0.8215911388397217,0.16767963397500002,0.16767963397500002,1
1062206,train,0.8340125679969788,0.32077617112199996,0.32077617112199996,1
106227,train,0.8107972145080566,0.15477141618399998,0.15477141618399998,1
106231,train,0.8107972145080566,0.20119827369299997,0.20119827369299997,1
106232,train,0.8468813300132751,0.099701630247,0.099701630247,1
106236,train,0.8107972145080566,0.16553506228599998,0.16553506228599998,1
106244,train,0.8670439124107361,0.195321472566,0.195321472566,1
106249,train,0.8107972145080566,0.08404984047,0.08404984047,1
1062520,train,0.8510087728500366,0.6317402426100001,0.6317402426100001,1
106280,train,0.8107972145080566,0.251484693015,0.251484693015,1
106283,train,0.7722091674804688,0.48198285316500006,0.48198285316500006,1
106312,train,0.8107972145080566,0.617035647816,0.617035647816,1
106338,train,0.8469372391700745,0.58392167036,0.58392167036,1
106346,train,0.8107972145080566,0.19620013108899997,0.19620013108899997,1
106385,train,0.8107972145080566,0.19105282466400003,0.19105282466400003,1
10639,train,0.8107972145080566,0.122426993224,0.122426993224,1
10640,train,0.7594636082649231,0.40014668200500003,0.40014668200500003,1
106422,train,0.7793026566505432,0.5041268718899999,0.5041268718899999,1
10643,train,0.8107972145080566,0.333295870575,0.333295870575,1
106472,train,0.8107972145080566,0.239467339156,0.239467339156,1
106473,train,0.7569609880447388,0.25758180032199995,0.25758180032199995,1
1064738,train,0.7961496114730835,0.475471367028,0.475471367028,1
10650,train,0.8107972145080566,0.181844014025,0.181844014025,1
1065008,train,0.8932743668556213,0.342610955424,0.342610955424,1
106514,train,0.8107972145080566,0.242643307074,0.242643307074,1
106516,train,0.8107972145080566,0.542162728044,0.542162728044,1
106522,train,0.8124009966850281,0.302810690763,0.302810690763,1
106535,train,0.8513714075088501,0.301975134455,0.301975134455,1
106538,train,0.8456141948699951,0.6022957447830001,0.6022957447830001,1
106540,train,0.8107972145080566,0.523138296481,0.523138296481,1
106543,train,0.8471608757972717,0.140300935194,0.140300935194,1
106544,train,0.8107972145080566,0.06396297677,0.06396297677,1
106576,train,0.8107972145080566,0.30453257175,0.30453257175,1
106617,train,0.8507789373397827,0.46006186898100004,0.46006186898100004,1
106621,train,0.8107972145080566,0.309337603806,0.309337603806,1
106623,train,0.8107972145080566,0.23555656047299997,0.23555656047299997,1
1066353,train,0.8835889101028442,0.602708269812,0.602708269812,1
106640,train,0.7470595836639404,0.99028,0.99028,1
106657,train,0.8624614477157593,0.188420640785,0.188420640785,1
106701,train,0.8107972145080566,0.141083581446,0.141083581446,1
106754,train,0.8415868282318115,0.327959868009,0.327959868009,1
106759,train,0.8107972145080566,0.200683671503,0.200683671503,1
106768,train,0.8107972145080566,0.10810671531299999,0.10810671531299999,1
106782,train,0.8107972145080566,0.48828283026600006,0.48828283026600006,1
1067872,train,0.8757282495498657,0.50165388576,0.50165388576,1
10680,train,0.8107972145080566,0.31308259064,0.31308259064,1
106819,train,0.8107972145080566,0.38551807677600003,0.38551807677600003,1
10686,train,0.7803348302841187,0.26917284605999997,0.26917284605999997,1
106893,train,0.8107972145080566,0.39207973360699994,0.39207973360699994,1
1069427,train,0.7845062017440796,0.19252317696,0.19252317696,1
10699,train,0.8328299522399902,0.31713112632,0.31713112632,1
107023,train,0.8723251223564148,0.38958426227,0.38958426227,1
107064,train,0.7482930421829224,0.248861528448,0.248861528448,1
10709,train,0.8107972145080566,0.4463157833310001,0.4463157833310001,1
107132,train,0.8107972145080566,0.45512309985500005,0.45512309985500005,1
107137,train,0.8223223090171814,0.6970140258990001,0.6970140258990001,1
107182,train,0.8107972145080566,0.183064417025,0.183064417025,1
107189,train,0.8856185078620911,0.36470384516000004,0.36470384516000004,1
107206,train,0.8107972145080566,0.526144131505,0.526144131505,1
107210,train,0.8107972145080566,0.43453706546000004,0.43453706546000004,1
107211,train,0.8690134882926941,0.171794025686,0.171794025686,1
107221,train,0.8107972145080566,0.415468457936,0.415468457936,1
107283,train,0.8107972145080566,0.512279036368,0.512279036368,1
107314,train,0.8107972145080566,0.362295240054,0.362295240054,1
107331,train,0.8107972145080566,0.282559650051,0.282559650051,1
107359,train,0.8068788051605225,0.498868194646,0.498868194646,1
107371,train,0.8107972145080566,0.5575373844920001,0.5575373844920001,1
107378,train,0.8107972145080566,0.451679292705,0.451679292705,1
10738,train,0.7559296488761902,0.061927922197599995,0.061927922197599995,1
107427,train,0.8107972145080566,0.331927781479,0.331927781479,1
107454,train,0.7802591919898987,0.290715889284,0.290715889284,1
107476,train,0.8107972145080566,0.30032816112000005,0.30032816112000005,1
107496,train,0.9079024791717529,0.683840491976,0.683840491976,1
107500,train,0.8107972145080566,0.9475884520200001,0.9475884520200001,1
10752,train,0.8107972145080566,0.212062398092,0.212062398092,1
107540,train,0.8107972145080566,0.29089952364,0.29089952364,1
10759,train,0.8107972145080566,0.23141711795999997,0.23141711795999997,1
107597,train,0.8107972145080566,0.360982056482,0.360982056482,1
107598,train,0.8649669289588928,0.26358205337199997,0.26358205337199997,1
107612,train,0.7747982144355774,0.303288544839,0.303288544839,1
1076338,train,0.8714745044708252,0.184375460096,0.184375460096,1
107697,train,0.7363961935043335,0.42463031239,0.42463031239,1
107727,train,0.7179920673370361,0.32662903103999996,0.32662903103999996,1
10781,train,0.7985746264457703,0.143322306194,0.143322306194,1
107824,train,0.752053439617157,0.338580255528,0.338580255528,1
107832,train,0.8107972145080566,0.30408410118,0.30408410118,1
107867,train,0.7673589587211609,0.6926761891200001,0.6926761891200001,1
107933,train,0.8795751929283142,0.276460788688,0.276460788688,1
107954,train,0.6247439384460449,0.13666695598599998,0.13666695598599998,1
107971,train,0.8107972145080566,0.628225205568,0.628225205568,1
1079933,train,0.8587121963500977,0.581332506001,0.581332506001,1
108006,train,0.8107972145080566,0.42828669185800006,0.42828669185800006,1
1080323,train,0.821172297000885,0.67540757521,0.67540757521,1
108042,train,0.8107972145080566,0.21654383810400002,0.21654383810400002,1
108050,train,0.8107972145080566,0.418910664564,0.418910664564,1
108060,train,0.763404369354248,0.39910594510799996,0.39910594510799996,1
108061,train,0.8107972145080566,0.317683919755,0.317683919755,1
108086,train,0.8107972145080566,0.282153653989,0.282153653989,1
108089,train,0.8107972145080566,0.489520126848,0.489520126848,1
10809,train,0.8348840475082397,0.521192992682,0.521192992682,1
108194,train,0.8107972145080566,0.658930675584,0.658930675584,1
1082,train,0.8350980281829834,0.26731622179500003,0.26731622179500003,1
108201,train,0.8107972145080566,0.42056194004999997,0.42056194004999997,1
108210,train,0.8786121606826782,0.24947593516999997,0.24947593516999997,1
108211,train,0.8107972145080566,0.364909239824,0.364909239824,1
108233,train,0.7987473011016846,0.302404929816,0.302404929816,1
108272,train,0.8107972145080566,0.48933547474,0.48933547474,1
108289,train,0.7919990420341492,0.17467129852899999,0.17467129852899999,1
108304,train,0.7860798239707947,0.186513236225,0.186513236225,1
1083176,train,0.7851313948631287,0.47407857753599997,0.47407857753599997,1
108339,train,0.8112001419067383,0.223344013212,0.223344013212,1
108355,train,0.7659632563591003,0.384381375225,0.384381375225,1
1083587,train,0.8345615267753601,0.7012740634879999,0.7012740634879999,1
108359,train,0.8107972145080566,0.6836894986250001,0.6836894986250001,1
108399,train,0.8444991707801819,0.226459444956,0.226459444956,1
108417,train,0.8422661423683167,0.24314110420600002,0.24314110420600002,1
1084207,train,0.8309443593025208,0.6121205695709999,0.6121205695709999,1
10848,train,0.8062114715576172,0.41793329200400003,0.41793329200400003,1
10850,train,0.8107972145080566,0.6078146578879999,0.6078146578879999,1
108516,train,0.8107972145080566,0.383471324564,0.383471324564,1
108526,train,0.8107972145080566,0.5405573344479999,0.5405573344479999,1
108554,train,0.8693307638168335,0.45646481462399996,0.45646481462399996,1
1086,train,0.8107972145080566,0.278348348521,0.278348348521,1
108610,train,0.8107972145080566,0.19498912264999999,0.19498912264999999,1
108635,train,0.8107972145080566,0.442748796584,0.442748796584,1
1087210,train,0.8944537043571472,0.33697030568999997,0.33697030568999997,1
108733,train,0.8107972145080566,0.31848948606,0.31848948606,1
108752,train,0.8391201496124268,0.39740466450199996,0.39740466450199996,1
108800,train,0.8541045188903809,0.215681205762,0.215681205762,1
1088887,train,0.8367743492126465,0.56683715618,0.56683715618,1
108906,train,0.7346982955932617,0.30441003098999997,0.30441003098999997,1
108968,train,0.8107972145080566,0.18016009905400002,0.18016009905400002,1
108989,train,0.8107972145080566,0.103032045184,0.103032045184,1
109008,train,0.8911521434783936,0.25325270164,0.25325270164,1
109018,train,0.8107972145080566,0.32751683668799997,0.32751683668799997,1
109043,train,0.8107972145080566,0.278047933504,0.278047933504,1
109046,train,0.8814688920974731,0.1918814685,0.1918814685,1
109058,train,0.7857324481010437,0.307373204685,0.307373204685,1
109065,train,0.8107972145080566,0.33902259955200004,0.33902259955200004,1
109072,train,0.8107972145080566,0.618063119832,0.618063119832,1
109082,train,0.8107972145080566,0.42375225079600004,0.42375225079600004,1
109093,train,0.8236640691757202,0.458178915177,0.458178915177,1
109103,train,0.7491797804832458,0.3695955544,0.3695955544,1
109114,train,0.7442695498466492,0.339318870384,0.339318870384,1
109115,train,0.8043397068977356,0.224800607866,0.224800607866,1
109183,train,0.7135383486747742,0.5510444595699999,0.5510444595699999,1
